question,numbers,equation,digit_answer,group_nums,body,ques,type,variation type,id,result
ryan collected number0 leaves . he lost number1 leaves . after a while number2 more leaves broke . how many leaves are left in his collection ?,"[89,24,43]","[-,-,number0,number1,number2]",22,"[1,2,3,4,6,7,8,12,13,14,23,24,25]",ryan collected number0 leaves . he lost number1 leaves . after a while number2 more leaves broke .,how many leaves are left in his collection ?,,[],2452,"To find out how many leaves are left in Ryan's collection, we need to subtract the number of leaves he lost and the number of leaves that broke from the initial number of leaves he collected.

First, let's subtract the number of leaves Ryan lost:
$ 89 - 24 = 65 $

Next, let's subtract the number of leaves that broke:
$ 65 - 43 = 22 $

Therefore, there are 22 leaves left in Ryan's collection."
garrett went shopping for snack supplies and bought number0 oatmeal raisin granola bars and number1 peanut granola bars . how many granola bars did he buy in all ?,"[6,8]","[+,number0,number1]",14,"[1,6,7,8,9,12,13,14,15,17,25,26,27]",garrett went shopping for snack supplies and bought number0 oatmeal raisin granola bars and number1 peanut granola bars .,how many granola bars did he buy in all ?,,[],2456,"Certainly! To find the total number of granola bars Garrett bought, we simply add the number of oatmeal raisin granola bars and the number of peanut granola bars.

Given that Garrett bought 6 oatmeal raisin granola bars and 8 peanut granola bars, we can express the total number of granola bars as:

$6 + 8 = 14$

So, Garrett bought a total of 14 granola bars in all.

####"
sam has number0 power ranger stickers . he bundles them up in number1 boxes . if there are number2 power ranger stickers in the first box how many more power ranger stickers are there in the second box than the first box ?,"[58,2,23]","[-,number0,*,number2,number1]",12,"[1,2,3,5,39,40,41,11,12,13,17,18,19,21]",sam has number0 power ranger stickers . he bundles them up in number1 boxes . if there are number2 power ranger stickers in the first box,how many more power ranger stickers are there in the second box than the first box ?,,[],2461,"To find out how many more power ranger stickers are there in the second box than in the first box, you can subtract the number of stickers in the first box from the total number of stickers.

So, first, we calculate the total number of stickers in the two boxes:

$23 (stickers in the first box) + ? (stickers in the second box) = 58 (total stickers)$

To find the number of stickers in the second box, subtract the number of stickers in the first box from the total:

$? = 58 - 23$

Now, calculate the difference:

$? = 35$

So, there are 35 more power ranger stickers in the second box than in the first box.

####35"
beryl has number0 radishes . she puts them into number1 baskets . if there are number2 radishes in the first basket how many more radishes are there in the second basket than the first ?,"[88,2,37]","[-,number0,*,number2,number1]",14,"[32,1,2,3,33,8,9,10,11,14,15,16,31]",beryl has number0 radishes . she puts them into number1 baskets . if there are number2 radishes in the first basket,how many more radishes are there in the second basket than the first ?,,[],2462,"To find out how many more radishes there are in the second basket than in the first, you can subtract the number of radishes in the first basket from the total number of radishes. Here's how you can calculate it step by step:

1. Total number of radishes Beryl has = 88.
2. Number of radishes in the first basket = 37.

Now, let's find the number of radishes in the second basket:

3. Number of radishes in the second basket = Total number of radishes - Number of radishes in the first basket
4. Number of radishes in the second basket = $88 - 37$

Now, calculate the difference:

5. Number of radishes in the second basket = $51$

So, there are 51 more radishes in the second basket than in the first.

####51"
there are number0 students in the class . the teacher wants to split them into number1 groups . the first group has number2 students . how many more students will there be in the second group ?,"[56,2,24]","[-,number0,*,number2,number1]",8,"[1,2,3,33,34,35,10,14,15,16,21,22,23]",there are number0 students in the class . the teacher wants to split them into number1 groups . the first group has number2 students .,how many more students will there be in the second group ?,,[],2463,"To find out how many more students will be in the second group, we need to subtract the number of students in the first group from the total number of students.

So, we have:
Total number of students = 56
Number of students in the first group = 24

Now, to find the number of students in the second group, we can subtract the number of students in the first group from the total number of students:

$56 - 24 = 32$

So, there will be 32 more students in the second group than in the first group.

####32"
antonia has number0 barbie dolls . she packs away them in number1 wardrobes . if there are number2 barbie dolls in the first wardrobe how many more barbie dolls are there in the second wardrobe than the first ?,"[79,2,35]","[-,number0,*,number2,number1]",9,"[1,2,3,4,35,36,37,10,11,12,16,17,18,19]",antonia has number0 barbie dolls . she packs away them in number1 wardrobes . if there are number2 barbie dolls in the first wardrobe,how many more barbie dolls are there in the second wardrobe than the first ?,,[],2464,"To find out how many more Barbie dolls are in the second wardrobe than the first, we need to subtract the number of Barbie dolls in the first wardrobe from the total number of Barbie dolls.

Total number of Barbie dolls = 79
"
a box can hold number0 pieces of chalk . if there are number1 pieces of chalk how many boxes are full to hold all the chalk ?,"[18,3484]","[/,number1,number0]",193.55555555555557,"[2,3,4,5,11,12,13,23,24,25]",a box can hold number0 pieces of chalk . if there are number1 pieces of chalk,how many boxes are full to hold all the chalk ?,,[],2478,"To determine how many boxes are needed to hold 3484 pieces of chalk, we can use division. We will divide the total number of pieces of chalk by the number of pieces each box can hold.

$3484 \div 18 = 194.6667$

Since you can't have a fraction of a box, we need to round down to the nearest whole number because you can't have a fraction of a box.

So, the number of boxes needed to hold all the chalk is 194.

#### 194"
divide number0 balloons into number1 equal groups . how many balloons are there in each group ?,"[39,7]","[/,number0,number1]",5.571428571428571,"[0,1,2,3,4,5,6,13,14,15]",divide number0 balloons into number1 equal groups .,how many balloons are there in each group ?,,[],2490,"To divide 39 balloons into 7 equal groups, we need to perform division. 

We can find the number of balloons in each group by dividing the total number of balloons (39) by the number of groups (7). 

So, the calculation is:

$ \frac{39}{7} = 5.57142857... $

Now, since you asked for digits only, let's round the result to the nearest whole number, which is 6.

So, there are 6 balloons in each group.

####6"
the school bought number0 basketballs and distribute them into number1 classes equally . how many basketballs did each class get ?,"[54,7]","[/,number0,number1]",7.7142857142857135,"[1,2,3,4,6,8,9,10,17,18,19]",the school bought number0 basketballs and distribute them into number1 classes equally .,how many basketballs did each class get ?,,[],2491,"To find out how many basketballs each class received, you need to divide the total number of basketballs (54) by the number of classes (7). 

$54 ÷ 7 = 7$ remainder $5$

Now, since you want to distribute the basketballs equally, you can see that each of the 7 classes will receive 7 basketballs, with 5 basketballs left over.

So, each class will get 7 basketballs.

#### 7"
mr. lee harvested number0 apples and he packed them evenly in some baskets . if there are number1 apples in each basket how many baskets of apples are there ?,"[495,25]","[/,number0,number1]","19,8","[2,3,4,16,17,18,20,26,27,28]",mr. lee harvested number0 apples and he packed them evenly in some baskets . if there are number1 apples in each basket,how many baskets of apples are there ?,,[],2498,"To find out how many baskets of apples Mr. Lee has, we can use division. We need to divide the total number of apples he harvested (495) by the number of apples in each basket (25).

$495 ÷ 25 = 19.8$

Now, since Mr. Lee can't have a fraction of a basket, we need to round up to the nearest whole number because you can't have a fraction of a basket. So, Mr. Lee has 20 baskets of apples.

#### 20"
a ballet class wants to divide its number0 members into some large groups at number1 members each and some small groups at number2 members each . in order to make the least number of groups how many large groups should be made ?,"[90,7,3]","[/,number0,number1]",12.857142857142858,"[5,6,7,8,39,40,41,13,14,15,16,21,22,23,24]",a ballet class wants to divide its number0 members into some large groups at number1 members each and some small groups at number2 members each . in order to make the least number of groups,how many large groups should be made ?,,[],2499,"To determine how many large groups should be made, we need to find the least number of groups of 7 members each that can be formed from the total of 90 members.

We can set up a division:

$90 \div 7 = 12.857142857142857...$

To make the least number of groups, we should consider only whole groups. We can't have a fraction of a group, so we need to round down to the nearest whole number, which is 12.

So, the ballet class should make 12 large groups of 7 members each.

#### 12"
the zookeeper has number0 fish to feed to the penguins . number1 penguins have already gotten a fish . the zoo has number2 penguins . how many more penguins need to get a fish ?,"[68,19,36]","[-,number2,number1]",17,"[32,1,2,3,4,33,6,11,12,21,22,23,31]",the zookeeper has number0 fish to feed to the penguins . number1 penguins have already gotten a fish . the zoo has number2 penguins .,how many more penguins need to get a fish ?,,[],2518,"The zookeeper has 68 fish to feed to the penguins. 19 penguins have already gotten a fish. The zoo has 36 penguins. 

To find out how many more penguins need to get a fish, we can subtract the number of penguins that have already gotten a fish from the total number of penguins.

Total number of penguins: 36
Number of penguins that have already gotten a fish: 19

We can subtract 19 from 36 to find the number of penguins that still need to get a fish.

36 - 19 = ####"
a farmer had number0 seeds to plant . he planted the same number of seeds each day and it took him number1 days to plant them all . how many seeds did he plant per day ?,"[225,5]","[/,number0,number1]",45,"[1,2,3,4,34,5,33,35,11,15,20,21,22]",a farmer had number0 seeds to plant . he planted the same number of seeds each day and it took him number1 days to plant them all .,how many seeds did he plant per day ?,,[],2713,"To find out how many seeds the farmer planted per day, we can divide the total number of seeds by the number of days it took him to plant them.
Let's denote the number of seeds he planted per day as ""x"".

We know that the total number of seeds is 225 and it took him 5 days to plant them"
an industrial machine made number0 shirts . it can make number1 shirts a minute . how many minutes was the machine working ?,"[12,2]","[/,number0,number1]",6,"[2,3,4,5,9,10,11,19,20,21]",an industrial machine made number0 shirts . it can make number1 shirts a minute .,how many minutes was the machine working ?,,[],2780,"To find the number of minutes the machine was working, we can divide the total number of shirts made by the rate at which the machine can make shirts per minute.

The machine made 12 shirts, and it can make 2 shirts per minute. To find the number of minutes the machine was working, we can divide 12 by 2.

So, 12 shirts / 2 shirts per minute = 6"
the roller coaster at the state fair costs number0 tickets per ride . if number1 friends were going to ride the roller coaster how many tickets would they need ?,"[6,8]","[*,number0,number1]",48,"[4,7,8,9,10,11,13,14,15,26,27,28]",the roller coaster at the state fair costs number0 tickets per ride . if number1 friends were going to ride the roller coaster,how many tickets would they need ?,,[],2802,"To calculate the number of tickets needed, we can multiply the number of friends by the number of tickets required per ride. In this case, we have 8 friends and the roller coaster costs 6 tickets per ride. 

So, the calculation would be: 8 friends * 6 tickets per ride = 48 tickets.

Therefore, they would need 48 tickets in total.

####48"
emily 's mom was buying extra school supplies for emily and her sister . she bought number0 packs of glue sticks total . if she gave emily number1 packs how many did her sister get ?,"[13,6]","[-,number0,number1]",7,"[32,1,2,33,34,15,16,17,26,27,28]",emily 's mom was buying extra school supplies for emily and her sister . she bought number0 packs of glue sticks total . if she gave emily number1 packs,how many did her sister get ?,,[],2820,"If Emily's mom bought 13 packs of glue sticks in total and gave Emily 6 packs, we can find out how many packs her sister got by subtracting the number of packs Emily received from the total number of packs.

13 - 6 = 7

So, Emily's sister got 7 packs of glue sticks.

####
7"
a baker sold number0 cakes . now he has number1 cakes . how many cakes did the baker have to start with ?,"[12,3]","[+,number0,number1]",15,"[1,2,3,4,8,9,10,19,20,21]",a baker sold number0 cakes . now he has number1 cakes .,how many cakes did the baker have to start with ?,,[],2855,"Let's solve the problem step by step:

1. The baker sold 12 cakes.
2. After selling, the baker has 3 cakes left.
3"
a pet store had number0 gerbils . if they sold number1 of them how many would they have left ?,"[85,69]","[-,number0,number1]",16,"[3,4,5,9,10,11,16,17,18]",a pet store had number0 gerbils . if they sold number1 of them,how many would they have left ?,,[],2941,"To find out how many gerbils the pet store would have left after selling 69 of them, we need to subtract the number of gerbils sold from the initial number of gerbils.

Initial number of gerbils = 85
Number of gerbils sold = 69

To find the number of gerbils left, we subtract the number of gerbils sold from the initial number of gerbils:

$ 85 - 69 = 16 $

Therefore, the pet store would have 16 gerbils left."
a pet store had number0 siamese cats and number1 house cats . during a sale they sold number2 cats . how many cats do they have left ?,"[13,5,10]","[-,+,number0,number1,number2]",8,"[1,3,4,5,6,7,8,9,16,17,18,24,25,26]",a pet store had number0 siamese cats and number1 house cats . during a sale they sold number2 cats .,how many cats do they have left ?,,[],2963,"To find out how many cats the pet store has left, we need to subtract the number of cats sold from the total number of cats they had initially.

The pet store initially had 13 Siamese cats and 5 house cats, so the total number of cats is 13 + 5 = 18 cats.

During the sale, they sold 10 cats.

To find out how many cats they have left, we subtract 10 from the initial total of 18:

18 - 10 = 8.

Therefore, the pet store has 8 cats left.

#### 8"
debby had number0 pounds of flour . if she bought another number1 pounds how many pounds would she have total ?,"[12,4]","[+,number0,number1]",16,"[1,2,3,7,10,11,12,17,18,19]",debby had number0 pounds of flour . if she bought another number1 pounds,how many pounds would she have total ?,,[],3034,"To find the total number of pounds Debby would have, we need to add the amount of flour she already had (12 pounds) to the amount she bought (4 pounds"
chloe and her friends were recycling paper for their class . for every number0 pounds they recycled they earned number1 point . if chloe recycled number2 pounds and her friends recycled number3 pounds how many points did they earn ?,"[6,1,28,2]","[/,+,number2,number3,number0]",5,"[32,2,36,37,38,8,12,13,14,18,19,20,24,25,26,30,31]",chloe and her friends were recycling paper for their class . for every number0 pounds they recycled they earned number1 point . if chloe recycled number2 pounds and her friends recycled number3 pounds,how many points did they earn ?,,[],3058,"To find out how many points Chloe and her friends earned, we need to calculate the number of points earned for Chloe's 28 pounds of recycled paper and her friends' 2 pounds.

For every 6 pounds recycled, they earn 1 point. We can set up a proportion to solve this problem.

$$
\frac{6 \text{ pounds}}{1 \text{ point}} = \frac{28 \text{ pounds}}{x \text{ points}}
$$

Now, we can cross-multiply and solve for x:

$$
6 \cdot x = 28 \cdot 1
$$

$$
6x = 28
$$

To isolate x (the number of points), divide both sides of the equation by 6:

$$
x = \frac{28}{6}
$$

Now, simplify the fraction:

$$
x = 4\frac{2}{6}
$$

To express this as a whole number with a remainder, we can divide 4 by 6:

$$
4 \div 6 = 0 with a remainder of 4
$$

So, the answer is that Chloe and her friends earned 4 points with 2 pounds of paper recycling.

####4"
victor and his friend were buying trick decks from the magic shop for number0 dollars each . how much did they spend if victor bought number1 decks and his friend bought number2 decks ?,"[8,6,2]","[*,+,number1,number2,number0]",64,"[32,5,7,12,13,14,15,24,25,26,30,31]",victor and his friend were buying trick decks from the magic shop for number0 dollars each .,how much did they spend if victor bought number1 decks and his friend bought number2 decks ?,,[],3075,"To find out how much Victor and his friend spent, we need to calculate the total cost of the decks they bought separately and then add them together.

First, let's calculate how much Victor spent on the decks he bought. We know that each deck costs 8 dollars and Victor bought 6 decks. We can calculate this by multiplying the cost per deck by the number of decks: $ 8 \times 6 = 48 $.

Next, let's calculate how much Victor's friend spent on the decks he bought. We know that each deck also costs 8 dollars and his friend bought 2 decks. We can calculate this by multiplying the cost per deck by the number of decks: $ 8 \times 2 = 16 $.

Now, let's add the amounts spent by Victor and his friend to find the total amount spent: $ 48 + 16 = 64 $.

Therefore, they spent a total of 64 dollars on the trick decks. 
####"
faye 's team won their baseball game and scored number0 points total . if faye scored number1 of the points and everyone else scored number2 points each how many players were on her team ?,"[68,28,8]","[/,-,number0,number1,number2]",5,"[32,33,8,9,10,15,16,17,23,24,25,26,31]",faye 's team won their baseball game and scored number0 points total . if faye scored number1 of the points and everyone else scored number2 points each,how many players were on her team ?,,[],3090,"Let's denote the number of players on Faye's team as $P$. Faye scored 28 points, and everyone else scored 8 points each. So, the total number of points scored can be represented as:

$28 + 8P$

We know that the total points scored by the team are 68. So, we can set up the equation:

$28 + 8P = 68$

Now, let's solve for $P$:

Subtract 28 from both sides to isolate the term with $P$:

$8P = 68 - 28$

$8P = 40$

To find the number of players on Faye's team ($P$), we need to divide both sides by 8:

$P = \frac{40}{8}$

Now, calculate the value of $P$:

$P = 5$

So, there were 5 players on Faye's team.

#### 5"
there are number0 bananas in philip 's banana collection . if the bananas are organized into number1 groups how big is each group ?,"[407,11]","[/,number0,number1]",37,"[1,2,3,15,16,17,20,21,22]",there are number0 bananas in philip 's banana collection . if the bananas are organized into number1 groups,how big is each group ?,,[],3123,"To find the size of each group, we need to divide the total number of bananas by the number of groups.

Total number of bananas = 407
Number of groups = 11

To find the size of each group, we divide the total number of bananas by the number of groups:

$ 407 \div 11 = #### $

Hence, each group will have #### bananas."
