question,answer
vincent has learned the words to 56 songs . he learned 18 more songs at summer camp . how many songs does vincent know now ?,"To find out how many songs Vincent knows now, we need to add the number of songs he already knew to the number of songs he learned at summer camp.

Vincent already knew 56 songs, and he learned 18 more songs at summer camp.

So, the total number of songs Vincent knows now is  56 + 18 = << 56 + 18 = 74 >> 74 .

Therefore, Vincent knows 74 songs now.
#### 74"
trevor counted 77 coins in his bank . he counted 29 quarters . the rest are dimes . how many more coints of the total than quarts does trevor have ?,"Trevor counted 29 quarters, so the number of dimes he has can be found by subtracting 29 from the total number of coins he counted. 

To find the number of dimes, we can subtract 29 from 77:

77 - 29 = <<77 - 29 = 48>> 48

Therefore, Trevor has 48 dimes. 

To find out how many more coins he has than quarters, we need to subtract the number of quarters from the total number of coins:

77 - 29 = <<77 - 29 = 48>> 48

Therefore, Trevor has 48 more coins than quarters.

#### 48"
the third graders are having a fair . they have 90 tickets to sell . they sold 38 tickets the first week and 17 tickets the second week . how many tickets do they have left to sell ?,"To find out how many tickets the third graders have left to sell, we need to subtract the number of tickets they've already sold from the total number of tickets they started with.

Total number of tickets they started with: <<90>>
Number of tickets sold in the first week: <<38>>
Number of tickets sold in the second week: <<17>>

Now, let's calculate how many tickets they have left to sell:
90 - (38 + 17) = <<90 - (38 + 17) = 90 - 55 = 35>> 90 - 55 = 35

So, the third graders have <<35>> tickets left to sell.

#### 35"
bridget wants to win the giant stuffed panda bear . she needs a total of 75 points to get it . bridget already scored 35 points at the penny pitch booth . she scored 18 more points on her next try . how many more points does bridget need ?,"To find out how many more points Bridget needs to win the giant stuffed panda bear, we can subtract the points she already scored from the total number of points she needs.

First, let's calculate:

Total points needed = 75
Points scored at the penny pitch booth = 35

Now, we need to find out how many more points Bridget scored on her next try:

Points scored on the next try = 18

To calculate the remaining points Bridget needs, subtract the points she already scored from the total points needed:

Remaining points needed = Total points needed - Points scored at the penny pitch booth - Points scored on the next try

Now, plug in the values and calculate:

Remaining points needed = <<75 - 35 - 18>>

Remaining points needed = <<75 - 53>>

Remaining points needed = <<22>>

So, Bridget needs 22 more points to win the giant stuffed panda bear.

#### 22"
the ski resort reported 65 inches of snow in january . they measured 18 inches of snow during the first week . they measured 25 inches of snow the second week . how much snow did they get the rest of the month ?,"To find out how much snow the ski resort received for the rest of the month, we can subtract the snowfall during the first and second weeks from the total snowfall in January.

Total snowfall in January = 65 inches
Snowfall during the first week = 18 inches
Snowfall during the second week = 25 inches

Now, let's calculate the snowfall for the rest of the month:

Total snowfall for the rest of the month = Total snowfall in January - Snowfall during the first week - Snowfall during the second week
Total snowfall for the rest of the month = <<65 - 18 - 25>>

Calculating this:

65 - 18 - 25 = <<65 - 18 - 25 = 65 - 43 = 22>> 65 - 43 = 22

So, the ski resort received 22 inches of snow for the rest of the month.

#### 22"
corey earns extra money finding lost golf balls . his goal is to find 48 golfballs every weekend . he found 16 golf balls on saturday . he found 18 more golf balls on sunday . how many more golf balls does corey need to find to reach his goal ?,"To find out how many more golf balls Corey needs to reach his goal of 48 golf balls, we can follow these steps:

1. Calculate the number of golf balls Corey has already found by adding the balls he found on Saturday and Sunday.
2. Subtract the total number of golf balls he has already found from his goal to determine how many more he needs.

Let's calculate:

1. 16>> (golf balls found on Saturday) + <<18>> (golf balls found on Sunday) = <<16>> (golf balls found on Saturday) + <<18>> (golf balls found on Sunday) = <<34>> <<34 (golf balls found so far).

2. 48>> (Corey's goal) - <<34>> (golf balls found so far) = <<48>> (Corey's goal) - <<34>> (golf balls found so far) = <<14>> <<14 (more golf balls needed to reach his goal).

So, Corey needs to find 14 more golf balls to reach his goal.

#### 14"
amy has 67 balloons . 29 of them are red and 17 are green . the rest of the balloons are blue . how many blue balloons does amy have ?,"Let's start by finding the total number of red and green balloons. Amy has 29 red balloons and 17 green balloons, so the total number of red and green balloons is 29 + 17 = <<29 + 17 = 46>> 46.

To find the number of blue balloons, we need to subtract the number of red and green balloons from the total number of balloons Amy has. Amy has 67 balloons in total, so the number of blue balloons is 67 - 46 = <<67 - 46 = 21>> 21.

Therefore, Amy has 21 blue balloons.

#### 21"
52 children and 29 adults went to the track meet . the stadium has 95 seats . how many seats were empty ?,"To find the number of empty seats, we need to subtract the total number of people (children and adults) from the total number of seats in the stadium.

First, we need to find the total number of people at the track meet by adding the number of children and adults together.

 52 + 29 = << 52 + 29 = 81 >> 81 

Next, we subtract the total number of people from the total number of seats to find the number of empty seats.

 95 - 81 = << 95 - 81 = 14 >> 14 

Therefore, there were 14 empty seats.

#### 14"
mr. lee gave out first place ribbons after each event . he had 38 ribbons at the start . he gave away 14 ribbons in the morning . he gave out 16 ribbons in the afternoon . how many ribbons did mr. lee have left ?,"To find out how many ribbons Mr. Lee had left, we can start with the number of ribbons he had at the start and then subtract the number of ribbons he gave away in the morning and in the afternoon.

Mr. Lee had 38 ribbons at the start.
He gave away 14 ribbons in the morning.
He gave out 16 ribbons in the afternoon.

To find out how many ribbons he had left, we can use the subtraction operator:

38 - 14 - 16 = <<38 - 14 - 16 = 8>> 8

Mr. Lee had 8 ribbons left.

#### 8"
alvin had 57 marbles and played 2 games . he lost 18 marbles during the first game . he won 25 marbles during the second game . how many marbles did alvin have then ?,"Let's break down the information provided in the question step by step:

1. Alvin starts with 57 marbles.
2. He plays two games.

Now, let's calculate what happens in each game:

- During the first game, he lost 18 marbles.
- During the second game, he won 25 marbles.

To find out how many marbles Alvin has after playing both games, we can use the following calculations:

Starting marbles: <<57>>
Marbles lost in the first game: <<-18>> (he lost 18 marbles, so we subtract)
Marbles won in the second game: <<+25>> (he won 25 marbles, so we add)

Now, we can add and subtract these values:

<<57 - 18 + 25>>

Now, let's perform the calculations step by step:

57 - 18 = <<57 - 18 = 39>> 39
39 + 25 = <<39 + 25 = 64>> 64

So, Alvin had 64 marbles after playing both games.

#### 64"
