question,answer
a restaurant has 94 pieces of cutlery . 38 are forks 27 are knives and the rest are spoons . how many spoons are there ?,"To find the number of spoons in the restaurant, we can start by subtracting the number of forks and knives from the total number of cutlery.

Step 1: Calculate the total number of forks and knives:
38>> (forks) + <<27>> (knives) = <<38>> (forks) + <<27>> (knives) = <<65>> <<65 (forks and knives in total)

Step 2: Subtract the total number of forks and knives from the total number of cutlery to find the number of spoons:
94>> (total cutlery) - <<65>> (forks and knives) = <<94>> (total cutlery) - <<65>> (forks and knives) = <<29>> <<29 (spoons)

So, there are 29 spoons in the restaurant.
#### 29"
at a carnival there are 87 kids teenagers and adults waiting to get in . 24 are teenagers 19 are adults and the rest are kids . how many kids are waiting in line at the carnival ?,"To find out how many kids are waiting in line at the carnival, we can subtract the number of teenagers and adults from the total number of people.

Total number of people at the carnival: 87
Number of teenagers: 24
Number of adults: 19

Now, to find the number of kids:
Number of kids = Total number of people - Number of teenagers - Number of adults
Number of kids = 87 - 24 - 19

Now, we can calculate it:
Number of kids =  87 - 24 - 19 = << 87 - 24 - 19 = 44 >> 44 

So, there are 44 kids waiting in line at the carnival.

#### 44"
an international group had 49 chinese americans and australians . 16 of them were americans and 11 of them were australians . how many chinese were there ?,"Let's assume the number of Chinese in the group is represented by the variable <<C>>. 

We know that the total number of people in the group is 49, so we can set up an equation:

C + 16 + 11 = <<C + 16 + 11 = 49>> 49

Simplifying the equation, we have:

C + 27 = <<C + 27 = 49>> 49

To isolate the variable <<C>>, we can subtract 27 from both sides of the equation:

C = <<C = 49 - 27>> 49 - 27

Performing the subtraction, we find:

C = <<C = 22>> 22

Therefore, there were 22 Chinese in the group.
#### 22"
there were 86 pineapples in a store . the owner sold 48 pineapples . 9 of the remaining pineapples were rotten and thrown away . how many fresh pineapples are left ?,"Sure, I can help you with this problem step by step.

Step 1: Start with the initial number of pineapples in the store, which is 86.

Step 2: The owner sold 48 pineapples, so we need to subtract this number from the initial count:
 86 - 48 = << 86 - 48 = 38 >> 38 

Step 3: After the owner sold the pineapples, there were 38 pineapples left.

Step 4: 9 of these remaining pineapples were rotten and thrown away, so we need to subtract that from the previous count:
 38 - 9 = << 38 - 9 = 29 >> 29 

Step 5: There are 29 fresh pineapples left in the store.

So, there are 29 fresh pineapples left.

#### 29"
lenny has 84 . he spent 24 on video games and 21 at the grocery store . how much does lenny have left ?,"To find out how much money Lenny has left, we need to subtract the amount he spent from the initial amount he had.

1. Lenny started with <<84.
2. He spent >>24 on video games.
3. He also spent <<21 at the grocery store.

Now, to find out how much money he has left, subtract the total amount he spent from the initial amount:

>>84 - 24 - >>21 = <<24 - >>21 = <<60 - >> <<60 - 21 = <<39

So, Lenny has >>39 left.

#### 39"
kendra took a road trip . in the afternoon she saw 4 minivans like hers . later in the evening she saw 1 more minivan like hers . how many minivans like hers did she see in all ?,"Kendra saw 4 minivans in the afternoon and 1 more in the evening. To find out how many minivans she saw in total, we need to add these two numbers together.

4 + 1 = <<4 + 1 = 5>> 5

So, Kendra saw a total of 5 minivans like hers.

#### 5"
there are 4 boys and 5 girls in a preschool daycare . how many children are there in the daycare ?,"To find the total number of children in the daycare, we simply need to add the number of boys and girls together.

Given that there are 4 boys and 5 girls:

4 + 5 = <<4 + 5 = 9>> 9

So, there are 9 children in the daycare.

#### 9"
there are 7 basketballs at a school . if the school buys another 3 basketballs how many basketballs will the school have ?,"To find out how many basketballs the school will have after buying 3 more, we can simply add the additional basketballs to the initial number.

Initial number of basketballs = 7
Additional basketballs bought = 3

Total number of basketballs = Initial number + Additional basketballs
Total number of basketballs = <<7 + 3>>

Now, we can calculate this sum:

Total number of basketballs = <<10>>

So, the school will have 10 basketballs after buying 3 more.

#### 10"
jack received 8 emails in the morning and 2 emails in the afternoon . how many emails did jack receive in the day ?,"To find the total number of emails Jack received in the day, we need to add the number of emails he received in the morning to the number of emails he received in the afternoon.

Number of emails received in the morning = 8
Number of emails received in the afternoon = 2

To find the total, we add these two numbers together:

 8 + 2 = << 8 + 2 = 10 >> 10 

Therefore, Jack received 10 emails in the day.
#### 10"
a chess club has 3 members . if 4 new members are enrolled how many total members are there in the chess club ?,"To find the total number of members in the chess club after enrolling 4 new members, you can simply add the number of existing members to the number of new members enrolled.

1. Existing members: 3
2. New members enrolled: 4

Now, add these two numbers together to get the total number of members:

 3 + 4 = << 3 + 4 = 7 >> 7 

So, there are a total of 7 members in the chess club after enrolling 4 new members.

#### 7"
every day ryan spends 4 hours on learning english and 3 hours on learning chinese . how many hours does he spend on learning english and chinese in all ?,"To find out how many hours Ryan spends on learning English and Chinese in total, we can add the number of hours he spends on each language.

Ryan spends 4 hours on learning English and 3 hours on learning Chinese. To find the total, we add these two numbers together:

4 + 3 = <<4 + 3 = 7>> 7

Therefore, Ryan spends 7 hours in total on learning English and Chinese.

#### 7"
ryan collected 89 leaves . he lost 24 leaves and threw away 43 leaves . how many leaves did ryan have left ?,"To find out how many leaves Ryan has left, we need to subtract the number of leaves he lost and the number of leaves he threw away from the total number of leaves he collected.

Ryan collected 89 leaves.
He lost 24 leaves.
He threw away 43 leaves.

To find out how many leaves he has left, we subtract the lost and thrown away leaves from the total:

Total leaves collected: 89
Leaves lost: 24
Leaves thrown away: 43

Total leaves left = << 89 - 24 - 43 >>

Calculating the subtraction:

Total leaves left = << 22 >>

#### 22"
the tallest giraffe at the zoo is 96 inches tall . there are 14 adult giraffes at the zoo . the shortest giraffe is 68 inches . how much taller is the bigger giraffe ?,"To find out how much taller the tallest giraffe is compared to the shortest giraffe, we need to subtract the height of the shortest giraffe from the height of the tallest giraffe. 

So, let's do the subtraction:

 96 - 68 = << 96 - 68 = 28 >> 28 

The tallest giraffe is 28 inches taller than the shortest giraffe.

#### 28"
lisa invited the entire third grade to her party . there are 48 students altogether . 23 of the students are boys and 25 are girls . 9 students will not be able to go to the party . how many students will be there ?,"To find out how many students will be at the party, we need to subtract the number of students who will not be able to go from the total number of students. 

Given that there are 48 students altogether and 9 students will not be able to go, we can subtract 9 from 48 to find the number of students who will be at the party. 

48 - 9 = <<48 - 9 = 39>> 39

Therefore, there will be 39 students at the party.

#### 39"
molly swam 45 meters on saturday . she swam 28 meters on sunday . the pool is 25 meters long . how many meters did molly swim in all ?,"To find out how many meters Molly swam in total, we can add the distances she swam on Saturday and Sunday. 

Molly swam 45 meters on Saturday, and she swam 28 meters on Sunday. To find the total distance, we can add these two values:

45 + 28 = <<45 + 28 = 73>> 73

So, Molly swam a total of 73 meters in all.

#### 73"
belle collected 97 animal stickers . carolyn collected 18 fewer stickers than belle . how many stickers did carolyn collect ?,"If Belle collected 97 animal stickers, and Carolyn collected 18 fewer stickers than Belle, we can find how many stickers Carolyn collected by subtracting 18 from Belle's total.

 97 - 18 = << 97 - 18 = 79 >> 79 

Therefore, Carolyn collected 79 stickers.

#### 79"
lana 's mom was buying extra school supplies for her and her siblings . if she bought 3 packs of glue sticks with 7 glue sticks in each pack how many did she get total ?,"To find out how many glue sticks Lana's mom got in total, we need to multiply the number of packs of glue sticks by the number of glue sticks in each pack. 

Lana's mom bought 3 packs of glue sticks, and each pack had 7 glue sticks. 

So, we can calculate the total number of glue sticks by multiplying 3 by 7. 

3 * 7 = <<3 * 7 = 21>> 21

Therefore, Lana's mom got a total of 21 glue sticks. 

#### 21"
adam put 18 items in the shopping cart . after deleting some he had 8 left . how many items did adam delete ?,"Adam initially had 18 items in his shopping cart, and after deleting some, he was left with 8 items. To find out how many items Adam deleted, we can subtract the number of items he has left from the number of items he originally had.

18 - 8 = <<18 - 8 = 10>> 10

Adam deleted 10 items from his shopping cart.

#### 10"
mike got 28 gb of space on his disk drive to backup his files . if his files would take up 26 gb how many gb would he have left ?,"To find out how many gigabytes Mike would have left after backing up his files, you can simply subtract the size of his files from the space on his disk drive.

28 - 26 = <<28 - 26 = 2>> 2

Mike would have 2 gigabytes left on his disk drive.

#### 2"
isabel had some candy . she gave her friend 27 pieces and had 61 left . how many pieces did she have to start with ?,"To find out how many pieces of candy Isabel had to start with, we can set up an equation.

Let's call the number of pieces Isabel had to start with ""X.""

According to the information given, she gave her friend 27 pieces and had 61 left. We can express this as an equation:

X - 27 = <<X - 27 = 61>> 61

Now, we want to isolate X on one side of the equation. To do that, we need to get rid of the -27 on the left side. We can achieve this by adding 27 to both sides of the equation:

X - 27 + 27 = <<X - 27 + 27 = 61 + 27>> 61 + 27

This simplifies to:

X = <<X = 88>> 88

So, Isabel had 88 pieces of candy to start with.

#### 88"
there were 58 people on the train . at the next stop 45 people got off . how many people are there on the train now ?,"To find the number of people on the train after 45 people got off, we need to subtract 45 from the initial number of people on the train.

Initial number of people on the train = 58
Number of people who got off at the next stop = 45

Therefore, the number of people on the train now can be found by subtracting 45 from 58:

58 - 45 = <<58 - 45 = 13>> 13

There are 13 people on the train now.
#### 13"
henry already had 5 dollars but earned another 2 dollars doing chores . his friend had 13 dollars . if they put their money together how much would they have ?,"Let's break down the problem step by step:

1. Henry already had <<5.
2. Henry earned another >>2 doing chores.

So, Henry now has:

<<5 + >>2 = <<7

3. Henry's friend had >>13.

Now, if they put their money together, we can simply add the amounts:

<<7 (Henry) + >>13 (Friend) = <<20

So, they would have a total of >>20 if they put their money together.

#### 20"
tom read 2 books in may 6 in june and 10 in july . how many books did tom read ?,"To find out how many books Tom read, we need to add up the number of books he read in May, June, and July.

In May, Tom read 2 books.
In June, Tom read 6 books.
In July, Tom read 10 books.

To find the total number of books Tom read, we can add these three numbers together:

2 + 6 + 10 = <<2 + 6 + 10 = 18>> 18

Therefore, Tom read 18 books in total.

#### 18"
for halloween debby and her sister combined the candy they received . debby had 32 pieces of candy while her sister had 42 if they ate 35 pieces the first night how many pieces do they have left ?,"To find out how many pieces of candy Debby and her sister have left after eating 35 pieces on the first night, we'll first calculate the total number of candy pieces they started with and then subtract the 35 pieces they ate.

Debby had 32 pieces, and her sister had 42 pieces. To find the total, you simply add these two quantities:

32 + 42 = <<32 + 42 = 74>> 74

So, they had a total of 74 pieces of candy to begin with. Now, let's subtract the 35 pieces they ate:

74 - 35 = <<74 - 35 = 39>> 39

Therefore, Debby and her sister have 39 pieces of candy left.

#### 39"
there were 61 people in line at lunch when 22 more got in line . how many people were there total in line ?,"To find the total number of people in line after 22 more joined, you can simply add the initial number of people in line to the number of people who joined.

Initial number of people in line: 61
Number of people who joined: 22

So, to find the total number of people in line, you would do:

<<61 + 22>>

Now, let's calculate that:

61 + 22 = <<61 + 22 = 83>> 83

So, there were a total of 83 people in line.

#### 83"
at the zoo zoe took 67 pictures . if her sister took another 17 pictures how many did they take total ?,"To find out how many pictures Zoe and her sister took together, we need to add the number of pictures each of them took.

Zoe took 67 pictures, and her sister took another 17 pictures. To find the total, we simply add these two numbers together:

67 + 17 = <<67 + 17 = 84>> 84

So, Zoe and her sister took a total of 84 pictures.

#### 84"
